Province_State,Country,Last_Update,Confirmed,Deaths,Recovered,Province_State,Lat,Lon
Baleares,Spain,2020-07-31,2464,224,1533,Baleares,39.710358,2.995148
Balochistan,Pakistan,2020-07-31,11708,136,10097,Balochistan,28.328492,65.898403
Bashkortostan Republic,Russia,2020-07-31,6711,22,5108,Bashkortostan Republic,54.8573563,57.1439682
Basilicata,Italy,2020-07-31,449,28,374,Basilicata,40.63947052,15.80514834
Bayern,Germany,2020-07-31,50821,2622,46930,Bayern,48.7904,11.4979
Beijing,China,2020-07-31,933,9,911,Beijing,40.1824,116.4142
Belgorod Oblast,Russia,2020-07-31,5910,47,5528,Belgorod Oblast,50.7080119,37.5837615
Berlin,Germany,2020-07-31,9191,223,8572,Berlin,52.52,13.405
Bermuda,United Kingdom,2020-07-31,156,9,141,Bermuda,32.3078,-64.7505
Bihar,India,2020-07-31,48477,282,31350,Bihar,25.679658,85.60484
Biobio,Chile,2020-07-31,11135,114,9594,Biobio,-37.4464,-72.1416
Blekinge,Sweden,2020-07-31,488,14,0,Blekinge,56.2784,15.018
Bolivar,Colombia,2020-07-31,17621,588,13077,Bolivar,8.6704,-74.03
"Bonaire, Sint Eustatius and Saba",Netherlands,2020-07-31,11,0,7,"Bonaire, Sint Eustatius and Saba",12.1784,-68.2385
Boyaca,Colombia,2020-07-31,929,27,478,Boyaca,5.4545,-73.362
Brandenburg,Germany,2020-07-31,3571,173,3300,Brandenburg,52.4125,12.5316
Bremen,Germany,2020-07-31,1777,56,1647,Bremen,53.0793,8.8017
British Columbia,Canada,2020-07-31,3591,194,3155,British Columbia,53.7267,-127.6476
British Virgin Islands,United Kingdom,2020-07-31,8,1,7,British Virgin Islands,18.4207,-64.64
Bryansk Oblast,Russia,2020-07-31,7340,35,5863,Bryansk Oblast,52.8873315,33.41585300000001
Buryatia Republic,Russia,2020-07-31,4046,39,3278,Buryatia Republic,52.7182426,109.492143
C. Valenciana,Spain,2020-07-31,13233,1435,9970,C. Valenciana,39.484,-0.7533
Cajamarca,Peru,2020-07-31,5560,201,0,Cajamarca,-6.4302839999999994,-78.74559599999998
Calabria,Italy,2020-07-31,1262,97,1072,Calabria,38.90597598,16.59440194
Caldas,Colombia,2020-07-31,793,10,292,Caldas,5.2983,-75.2479
Callao,Peru,2020-07-31,20898,1020,0,Callao,-11.954609,-77.136042
Campania,Italy,2020-07-31,4990,434,4157,Campania,40.83956555,14.25084984
Campeche,Mexico,2020-07-31,4448,469,3619,Campeche,19.8301,-90.5349
Canarias,Spain,2020-07-31,2623,162,1537,Canarias,28.2916,-16.6291
Cantabria,Spain,2020-07-31,2455,217,2287,Cantabria,43.1828,-3.9878
Capital District,Colombia,2020-07-31,95199,2658,44015,Capital District,4.711,-74.0721
Caqueta,Colombia,2020-07-31,816,18,155,Caqueta,0.8699,-73.8419
Casanare,Colombia,2020-07-31,277,4,119,Casanare,5.7589,-71.5724
Castilla - La Mancha,Spain,2020-07-31,18694,3032,6392,Castilla - La Mancha,39.2796,-3.0977
Castilla y Leon,Spain,2020-07-31,20209,2798,8716,Castilla y Leon,41.8357,-4.3976
Catalonia,Spain,2020-07-31,78257,5686,26203,Catalonia,41.5912,1.5209
Cauca,Colombia,2020-07-31,1746,60,779,Cauca,2.705,-76.82600000000002
Cayman Islands,United Kingdom,2020-07-31,203,1,202,Cayman Islands,19.3133,-81.2546
Ceara,Brazil,2020-07-31,171468,7661,143959,Ceara,-5.4984,-39.3206
Cesar,Colombia,2020-07-31,2886,61,1532,Cesar,9.3373,-73.6536
Ceuta,Spain,2020-07-31,166,4,163,Ceuta,35.8894,-5.3213
Chandigarh,India,2020-07-31,1016,14,647,Chandigarh,30.733839,76.76827800000002
Channel Islands,United Kingdom,2020-07-31,587,47,533,Channel Islands,49.3723,-2.3644
Chechen Republic,Russia,2020-07-31,2046,32,1357,Chechen Republic,43.39761470000001,45.6985005
Chelyabinsk Oblast,Russia,2020-07-31,11080,92,6435,Chelyabinsk Oblast,54.4223954,61.1865846
Cherkasy Oblast,Ukraine,2020-07-31,919,37,700,Cherkasy Oblast,49.4444,32.0598
Chernihiv Oblast,Ukraine,2020-07-31,789,18,528,Chernihiv Oblast,51.4982,31.2893
Chernivtsi Oblast,Ukraine,2020-07-31,5812,216,4357,Chernivtsi Oblast,48.2917,25.9352
Chhattisgarh,India,2020-07-31,8761,51,5921,Chhattisgarh,21.264705,82.035366
Chiapas,Mexico,2020-07-31,5720,893,4651,Chiapas,16.7569,-93.1292
Chiba,Japan,2020-07-31,1621,48,1207,Chiba,35.510141,140.198917
Chihuahua,Mexico,2020-07-31,5137,880,3738,Chihuahua,28.63300000000001,-106.0691
Choco,Colombia,2020-07-31,2931,102,2094,Choco,5.2528,-76.82600000000002
Chongqing,China,2020-07-31,583,6,577,Chongqing,30.0572,107.874
Chukotka Autonomous Okrug,Russia,2020-07-31,152,1,148,Chukotka Autonomous Okrug,66.0006475,169.4900869
Chuvashia Republic,Russia,2020-07-31,6694,51,3680,Chuvashia Republic,55.4259922,47.0849429
Ciudad de Mexico,Mexico,2020-07-31,72343,8870,56700,Ciudad de Mexico,19.4326,-99.1332
Coahuila,Mexico,2020-07-31,12318,603,9455,Coahuila,27.0587,-101.7068
Colima,Mexico,2020-07-31,1748,200,1024,Colima,19.1223,-104.0072
Coquimbo,Chile,2020-07-31,6160,66,5119,Coquimbo,-29.959,-71.3389
Cordoba,Colombia,2020-07-31,5032,631,1732,Cordoba,8.0493,-75.574
Crimea Republic*,Ukraine,2020-07-31,1163,15,897,Crimea Republic*,45.2835,34.2008
Cundinamarca,Colombia,2020-07-31,7720,206,4237,Cundinamarca,5.026,-74.03
Curacao,Netherlands,2020-07-31,29,1,24,Curacao,12.1696,-68.99
Cusco,Peru,2020-07-31,4034,80,0,Cusco,-13.191068,-72.153609
Dadra and Nagar Haveli and Daman and Diu,India,2020-07-31,1064,2,668,Dadra and Nagar Haveli and Daman and Diu,20.194742,73.080901
Dagestan Republic,Russia,2020-07-31,9223,445,8174,Dagestan Republic,43.05749160000001,47.1332224
Dalarna,Sweden,2020-07-31,1951,171,0,Dalarna,61.0917,14.6664
Delhi,India,2020-07-31,134403,3936,119724,Delhi,28.646519,77.10898
Diamond Princess,Canada,2020-07-31,0,1,0,Diamond Princess,,
Diamond Princess,US,2020-07-31,49,0,0,Diamond Princess,,
Distrito Federal,Brazil,2020-07-31,104442,1444,85179,Distrito Federal,-15.7998,-47.8645
Dnipropetrovsk Oblast,Ukraine,2020-07-31,1394,27,1088,Dnipropetrovsk Oblast,48.4647,35.0462
Donetsk Oblast,Ukraine,2020-07-31,865,12,645,Donetsk Oblast,48.0159,37.8028
Drenthe,Netherlands,2020-07-31,550,41,0,Drenthe,52.862485,6.6184350000000025
Durango,Mexico,2020-07-31,3957,273,3031,Durango,24.5593,-104.6588
Ehime,Japan,2020-07-31,89,5,79,Ehime,33.624835,132.856842
Emilia-Romagna,Italy,2020-07-31,29634,4289,23874,Emilia-Romagna,44.49436681,11.341720800000001
England,United Kingdom,2020-07-31,260534,41398,0,England,52.3555,-1.1743
Espirito Santo,Brazil,2020-07-31,81885,2514,65774,Espirito Santo,-19.1834,-40.3089
Extremadura,Spain,2020-07-31,3351,520,2652,Extremadura,39.4937,-6.0679
Falkland Islands (Malvinas),United Kingdom,2020-07-31,13,0,13,Falkland Islands (Malvinas),-51.7963,-59.5236
Faroe Islands,Denmark,2020-07-31,225,0,188,Faroe Islands,61.8926,-6.9118
Flevoland,Netherlands,2020-07-31,998,93,0,Flevoland,52.550383,5.515162
French Guiana,France,2020-07-31,7728,43,6270,French Guiana,4.0,-53.0
French Polynesia,France,2020-07-31,62,0,62,French Polynesia,-17.6797,-149.4068
Friesland,Netherlands,2020-07-31,650,69,0,Friesland,53.087337,5.7925
Friuli Venezia Giulia,Italy,2020-07-31,3391,345,2924,Friuli Venezia Giulia,45.6494354,13.76813649
Fujian,China,2020-07-31,366,1,363,Fujian,26.0789,117.9874
Fukui,Japan,2020-07-31,137,8,117,Fukui,35.846614,136.22465400000002
Fukuoka,Japan,2020-07-31,1753,33,992,Fukuoka,33.526032,130.666949
Fukushima,Japan,2020-07-31,87,0,83,Fukushima,37.378867,140.223295
Galicia,Spain,2020-07-31,9683,619,9204,Galicia,42.5751,-8.1339
Gansu,China,2020-07-31,167,2,165,Gansu,35.7518,104.2861
Gavleborg,Sweden,2020-07-31,3134,160,0,Gavleborg,61.3012,16.1534
Gelderland,Netherlands,2020-07-31,6605,684,0,Gelderland,52.061738,5.939114
Gibraltar,United Kingdom,2020-07-31,187,0,180,Gibraltar,36.1408,-5.3536
Gifu,Japan,2020-07-31,312,7,176,Gifu,35.778671,137.055925
Gilgit-Baltistan,Pakistan,2020-07-31,2090,53,1693,Gilgit-Baltistan,35.792146,74.982138
Goa,India,2020-07-31,5704,42,4005,Goa,15.359682000000001,74.057396
Goias,Brazil,2020-07-31,65269,1564,58483,Goias,-15.827,-49.8362
Gotland,Sweden,2020-07-31,238,6,0,Gotland,57.4684,18.4867
Grand Princess,US,2020-07-31,103,3,0,Grand Princess,,
Greenland,Denmark,2020-07-31,14,0,13,Greenland,71.7069,-42.6043
Groningen,Netherlands,2020-07-31,382,17,0,Groningen,53.217921999999994,6.741514
Guadeloupe,France,2020-07-31,244,14,176,Guadeloupe,16.265,-61.551
Guainia,Colombia,2020-07-31,14,1,13,Guainia,2.5854,-68.5247
Guam,US,2020-07-31,356,5,0,Guam,13.4443,144.7937
Guanajuato,Mexico,2020-07-31,20155,948,15463,Guanajuato,21.019,-101.2574
Guangdong,China,2020-07-31,1678,8,1653,Guangdong,23.3417,113.4244
Guangxi,China,2020-07-31,255,2,253,Guangxi,23.8298,108.7881
Guaviare,Colombia,2020-07-31,85,0,48,Guaviare,1.0654,-73.2603
Guerrero,Mexico,2020-07-31,10654,1370,7816,Guerrero,17.4392,-99.5451
Guizhou,China,2020-07-31,147,2,145,Guizhou,26.8154,106.8748
Gujarat,India,2020-07-31,60285,2418,44074,Gujarat,22.694884,71.590923
Gunma,Japan,2020-07-31,187,19,140,Gunma,36.504478999999996,138.985605
Hainan,China,2020-07-31,171,6,165,Hainan,19.1959,109.7453
Halland,Sweden,2020-07-31,1758,78,0,Halland,56.8967,12.8034
Hamburg,Germany,2020-07-31,5385,261,5000,Hamburg,53.5511,9.9937
Haryana,India,2020-07-31,34254,417,27340,Haryana,29.20004,76.332824
Hebei,China,2020-07-31,349,6,343,Hebei,37.8957,114.9042
Heilongjiang,China,2020-07-31,947,13,934,Heilongjiang,47.862,127.7615
Henan,China,2020-07-31,1276,22,1254,Henan,33.882,113.614
Hessen,Germany,2020-07-31,11895,519,10800,Hessen,50.6521,9.1624
Hidalgo,Mexico,2020-07-31,6688,1033,4728,Hidalgo,20.0911,-98.7624
Himachal Pradesh,India,2020-07-31,2506,14,1387,Himachal Pradesh,31.927213000000002,77.233081
Hiroshima,Japan,2020-07-31,308,3,215,Hiroshima,34.605309000000005,132.788719
Hokkaido,Japan,2020-07-31,1404,103,1214,Hokkaido,43.385711,142.55231799999999
Hong Kong,China,2020-07-31,3151,25,1660,Hong Kong,22.3,114.2
Huancavelica,Peru,2020-07-31,1551,37,0,Huancavelica,-13.023888000000001,-75.00277
Huanuco,Peru,2020-07-31,5969,191,0,Huanuco,-9.421676,-76.040642
Hubei,China,2020-07-31,68135,4512,63623,Hubei,30.9756,112.2707
Huila,Colombia,2020-07-31,778,20,419,Huila,2.5359,-75.5277
Hunan,China,2020-07-31,1019,4,1015,Hunan,27.6104,111.7088
Hyogo,Japan,2020-07-31,1159,45,811,Hyogo,35.039913,134.828057
Ibaraki,Japan,2020-07-31,280,10,211,Ibaraki,36.303588,140.319591
Ica,Peru,2020-07-31,11541,804,0,Ica,-14.235097,-75.574821
Ingushetia Republic,Russia,2020-07-31,3665,73,2917,Ingushetia Republic,43.11542075,45.01713552
Inner Mongolia,China,2020-07-31,258,1,244,Inner Mongolia,44.0935,113.9448
Irkutsk Oblast,Russia,2020-07-31,13282,171,8370,Irkutsk Oblast,56.6370122,104.719221
Ishikawa,Japan,2020-07-31,320,27,273,Ishikawa,36.769464,136.771027
Islamabad,Pakistan,2020-07-31,14987,165,12377,Islamabad,33.665087,73.121219
Isle of Man,United Kingdom,2020-07-31,336,24,312,Isle of Man,54.2361,-4.5481
Ivano-Frankivsk Oblast,Ukraine,2020-07-31,4446,136,1591,Ivano-Frankivsk Oblast,48.9226,24.7111
Ivanovo Oblast,Russia,2020-07-31,6401,91,4990,Ivanovo Oblast,56.9167446,41.43521370000001
Iwate,Japan,2020-07-31,3,0,0,Iwate,39.593287,141.361777
Jalisco,Mexico,2020-07-31,12819,1502,9552,Jalisco,20.6595,-103.3494
Jammu and Kashmir,India,2020-07-31,19869,365,11842,Jammu and Kashmir,33.75943,76.612638
Jamtland Harjedalen,Sweden,2020-07-31,1134,59,0,Jamtland Harjedalen,63.1712,14.9592
Jewish Autonomous Okrug,Russia,2020-07-31,532,8,455,Jewish Autonomous Okrug,48.57527615,132.66307460000002
Jharkhand,India,2020-07-31,10167,103,4176,Jharkhand,23.654536,85.557631
Jiangsu,China,2020-07-31,655,0,654,Jiangsu,32.9711,119.455
Jiangxi,China,2020-07-31,932,1,931,Jiangxi,27.614,115.7221
Jilin,China,2020-07-31,157,2,153,Jilin,43.6661,126.1923
Jonkoping,Sweden,2020-07-31,4671,179,0,Jonkoping,57.3708,14.3439
Junin,Peru,2020-07-31,7276,402,0,Junin,-11.541783,-74.876968
Kabardino-Balkarian Republic,Russia,2020-07-31,5962,70,5501,Kabardino-Balkarian Republic,43.4806048,43.5978976
Kagawa,Japan,2020-07-31,46,0,39,Kagawa,34.217292,133.969047
Kagoshima,Japan,2020-07-31,236,1,147,Kagoshima,31.009484000000004,130.430665
Kaliningrad Oblast,Russia,2020-07-31,2854,45,2346,Kaliningrad Oblast,54.7293041,21.1489473
Kalmar,Sweden,2020-07-31,772,62,0,Kalmar,57.235,16.1849
Kalmykia Republic,Russia,2020-07-31,2589,38,1883,Kalmykia Republic,46.2313018,45.3275745
Kaluga Oblast,Russia,2020-07-31,7179,56,5902,Kaluga Oblast,54.4382773,35.5272854
Kamchatka Krai,Russia,2020-07-31,3336,42,2971,Kamchatka Krai,57.1914882,160.03838190000005
Kanagawa,Japan,2020-07-31,2433,99,1965,Kanagawa,35.415312,139.338983
Karachay-Cherkess Republic,Russia,2020-07-31,4433,21,3132,Karachay-Cherkess Republic,43.7368326,41.7267991
Karelia Republic,Russia,2020-07-31,2245,12,1369,Karelia Republic,62.61940309999999,33.4920267
Karnataka,India,2020-07-31,118632,2230,46694,Karnataka,14.705179999999999,76.166436
Kemerovo Oblast,Russia,2020-07-31,3481,18,2328,Kemerovo Oblast,54.53357809999999,87.342861
Kerala,India,2020-07-31,21797,68,11365,Kerala,10.450898,76.405749
Khabarovsk Krai,Russia,2020-07-31,7428,58,4603,Khabarovsk Krai,51.6312684,136.121524
Khakassia Republic,Russia,2020-07-31,2818,32,2444,Khakassia Republic,53.72258845,91.44293627
Khanty-Mansi Autonomous Okrug,Russia,2020-07-31,16162,128,12452,Khanty-Mansi Autonomous Okrug,61.0259025,69.0982628
Kharkiv Oblast,Ukraine,2020-07-31,3626,127,2109,Kharkiv Oblast,49.9935,36.2304
Kherson Oblast,Ukraine,2020-07-31,224,3,201,Kherson Oblast,46.6354,32.6169
Khmelnytskyi Oblast,Ukraine,2020-07-31,1109,24,914,Khmelnytskyi Oblast,49.423,26.9871
Khyber Pakhtunkhwa,Pakistan,2020-07-31,33845,1192,28317,Khyber Pakhtunkhwa,34.485332,72.09169
Kiev,Ukraine,2020-07-31,8131,132,2877,Kiev,50.4501,30.5234
Kiev Oblast,Ukraine,2020-07-31,3672,62,2638,Kiev Oblast,50.053000000000004,30.7667
Kirov Oblast,Russia,2020-07-31,4723,69,4458,Kirov Oblast,57.9665589,49.4074599
Kirovohrad Oblast,Ukraine,2020-07-31,702,35,630,Kirovohrad Oblast,48.5079,32.2623
Kochi,Japan,2020-07-31,80,3,73,Kochi,33.422519,133.367307
Komi Republic,Russia,2020-07-31,5259,50,3918,Komi Republic,63.9881421,54.3326073
Kostroma Oblast,Russia,2020-07-31,2175,26,1621,Kostroma Oblast,58.424756,44.2533273
Krasnodar Krai,Russia,2020-07-31,8170,110,7000,Krasnodar Krai,45.7684014,39.0261044
Krasnoyarsk Krai,Russia,2020-07-31,13000,325,11626,Krasnoyarsk Krai,63.3233807,97.0979974
Kronoberg,Sweden,2020-07-31,1150,103,0,Kronoberg,56.7183,14.4115
Kumamoto,Japan,2020-07-31,172,3,48,Kumamoto,32.608154,130.74523100000002
Kurgan Oblast,Russia,2020-07-31,2199,9,1543,Kurgan Oblast,55.7655302,64.5632681
Kursk Oblast,Russia,2020-07-31,6189,49,4701,Kursk Oblast,51.6568453,36.4852695
Kyoto,Japan,2020-07-31,758,20,478,Kyoto,35.253815,135.443341
La Guajira,Colombia,2020-07-31,2020,115,1091,La Guajira,11.3548,-72.5205
La Libertad,Peru,2020-07-31,14722,1327,0,La Libertad,-7.92139,-78.370238
La Rioja,Spain,2020-07-31,4195,366,3107,La Rioja,42.2871,-2.5396
Ladakh,India,2020-07-31,1378,7,1094,Ladakh,34.1526,77.5771
Lakshadweep,India,2020-07-31,0,0,0,Lakshadweep,13.699997199999999,72.18333259999999
Lambayeque,Peru,2020-07-31,16954,1215,0,Lambayeque,-6.3530489999999995,-79.824113
Lazio,Italy,2020-07-31,8629,863,6829,Lazio,41.89277044,12.48366722
Leningrad Oblast,Russia,2020-07-31,5837,56,4513,Leningrad Oblast,60.1853296,32.3925325
Liaoning,China,2020-07-31,233,2,160,Liaoning,41.2956,122.6085
Liguria,Italy,2020-07-31,10210,1566,8448,Liguria,44.41149315,8.9326992
Lima,Peru,2020-07-31,211164,8892,0,Lima,-11.766533,-76.60449799999998
Limburg,Netherlands,2020-07-31,4921,754,0,Limburg,51.209227,5.93387
Lipetsk Oblast,Russia,2020-07-31,4536,22,3632,Lipetsk Oblast,52.6935178,39.1122664
Lombardia,Italy,2020-07-31,96142,16802,73305,Lombardia,45.46679409,9.190347404
Loreto,Peru,2020-07-31,11081,545,0,Loreto,-4.124847,-74.424115
Los Lagos,Chile,2020-07-31,3785,36,2921,Los Lagos,-41.9198,-72.1416
Los Rios,Chile,2020-07-31,898,13,829,Los Rios,-40.231,-72.3311
Luhansk Oblast,Ukraine,2020-07-31,122,1,94,Luhansk Oblast,48.574,39.3078
Lviv Oblast,Ukraine,2020-07-31,9379,255,2256,Lviv Oblast,49.8397,24.0297
Macau,China,2020-07-31,46,0,46,Macau,22.1667,113.55
Madhya Pradesh,India,2020-07-31,30968,857,21657,Madhya Pradesh,23.541513000000002,78.289633
Madre de Dios,Peru,2020-07-31,3170,97,0,Madre de Dios,-11.972699,-70.53171999999998
Madrid,Spain,2020-07-31,75552,8452,40736,Madrid,40.4168,-3.7038
Magadan Oblast,Russia,2020-07-31,1298,12,948,Magadan Oblast,62.48858785,153.9903764
Magallanes,Chile,2020-07-31,1743,28,1599,Magallanes,-52.368,-70.9863
Magdalena,Colombia,2020-07-31,5806,350,3248,Magdalena,10.4113,-74.4057
Maharashtra,India,2020-07-31,411798,14729,248615,Maharashtra,19.449759,76.108221
Manipur,India,2020-07-31,2505,4,1672,Manipur,24.738975,93.882541
Manitoba,Canada,2020-07-31,409,8,325,Manitoba,53.7609,-98.8139
Maranhao,Brazil,2020-07-31,119262,2996,105671,Maranhao,-4.9609,-45.2744
Marche,Italy,2020-07-31,6863,987,5746,Marche,43.61675973,13.5188753
Mari El Republic,Russia,2020-07-31,3752,33,3199,Mari El Republic,56.5767504,47.8817512
Martinique,France,2020-07-31,269,15,98,Martinique,14.6415,-61.0242
Mato Grosso,Brazil,2020-07-31,50447,1763,28941,Mato Grosso,-12.6819,-56.9211
Mato Grosso do Sul,Brazil,2020-07-31,24287,357,17695,Mato Grosso do Sul,-20.7722,-54.7852
Maule,Chile,2020-07-31,8943,174,7814,Maule,-35.5183,-71.6885
Mayotte,France,2020-07-31,2962,39,2721,Mayotte,-12.8275,45.166244
Mecklenburg-Vorpommern,Germany,2020-07-31,864,20,787,Mecklenburg-Vorpommern,53.6127,12.4296
Meghalaya,India,2020-07-31,803,5,210,Meghalaya,25.536934,91.278882
Melilla,Spain,2020-07-31,129,2,125,Melilla,35.2923,-2.9381
Meta,Colombia,2020-07-31,2469,30,1719,Meta,3.272,-73.0877
Metropolitana,Chile,2020-07-31,255020,7515,240722,Metropolitana,-33.4376,-70.6505
Mexico,Mexico,2020-07-31,52183,6316,41161,Mexico,19.4969,-99.7233
Michoacan,Mexico,2020-07-31,9521,723,7646,Michoacan,19.5665,-101.7068
Mie,Japan,2020-07-31,90,1,52,Mie,34.508018,136.376013
Minas Gerais,Brazil,2020-07-31,123415,2692,93768,Minas Gerais,-18.5122,-44.555
Miyagi,Japan,2020-07-31,158,1,138,Miyagi,38.446859,140.927086
Miyazaki,Japan,2020-07-31,121,0,20,Miyazaki,32.193203999999994,131.299374
Mizoram,India,2020-07-31,408,0,234,Mizoram,23.309381,92.83821999999999
Molise,Italy,2020-07-31,470,23,421,Molise,41.55774754,14.65916051
Montserrat,United Kingdom,2020-07-31,12,1,10,Montserrat,16.742498,-62.187366000000004
Moquegua,Peru,2020-07-31,2752,80,0,Moquegua,-16.860271,-70.839046
Mordovia Republic,Russia,2020-07-31,4457,34,3389,Mordovia Republic,54.4419829,44.4661144
Morelos,Mexico,2020-07-31,3995,835,2873,Morelos,18.6813,-99.1013
Moscow,Russia,2020-07-31,240664,4446,177908,Moscow,55.7504461,37.6174943
Moscow Oblast,Russia,2020-07-31,63299,1105,46365,Moscow Oblast,55.50431579999999,38.0353929
Murcia,Spain,2020-07-31,2265,148,2180,Murcia,37.9922,-1.1307
Murmansk Oblast,Russia,2020-07-31,10093,74,5943,Murmansk Oblast,68.00004179999999,33.9999151
Mykolaiv Oblast,Ukraine,2020-07-31,578,14,440,Mykolaiv Oblast,46.975,31.9946
Nagaland,India,2020-07-31,1566,5,625,Nagaland,26.06702,94.470302
Nagano,Japan,2020-07-31,104,0,82,Nagano,36.132134,138.045528
Nagasaki,Japan,2020-07-31,66,2,27,Nagasaki,33.235712,129.608033
Nara,Japan,2020-07-31,228,2,153,Nara,34.317451,135.871644
Narino,Colombia,2020-07-31,7494,246,4284,Narino,1.2892,-77.3579
Navarra,Spain,2020-07-31,6630,529,3905,Navarra,42.6954,-1.6761
Nayarit,Mexico,2020-07-31,3367,383,2435,Nayarit,21.7514,-104.8455
Nenets Autonomous Okrug,Russia,2020-07-31,273,0,82,Nenets Autonomous Okrug,68.27557185,57.1686375
New Brunswick,Canada,2020-07-31,170,2,166,New Brunswick,46.5653,-66.4619
New Caledonia,France,2020-07-31,22,0,22,New Caledonia,-20.904304999999997,165.618042
New South Wales,Australia,2020-07-31,3756,49,2989,New South Wales,-33.8688,151.2093
Newfoundland and Labrador,Canada,2020-07-31,266,3,259,Newfoundland and Labrador,53.1355,-57.6604
Niedersachsen,Germany,2020-07-31,14382,651,13300,Niedersachsen,52.6367,9.8451
Niigata,Japan,2020-07-31,110,0,88,Niigata,37.521819,138.918647
Ningxia,China,2020-07-31,75,0,75,Ningxia,37.2692,106.1655
Nizhny Novgorod Oblast,Russia,2020-07-31,23647,379,19078,Nizhny Novgorod Oblast,55.47180329999999,44.0911594
Noord-Brabant,Netherlands,2020-07-31,10052,1536,0,Noord-Brabant,51.561174,5.1849419999999995
Noord-Holland,Netherlands,2020-07-31,8026,815,0,Noord-Holland,52.60090600000001,4.9186879999999995
Nordrhein-Westfalen,Germany,2020-07-31,48301,1732,43868,Nordrhein-Westfalen,51.4332,7.6616
Norrbotten,Sweden,2020-07-31,1592,83,0,Norrbotten,66.8309,20.3992
Norte de Santander,Colombia,2020-07-31,2031,101,552,Norte de Santander,7.9463,-72.8988
North Ossetia - Alania Republic,Russia,2020-07-31,4531,67,4021,North Ossetia - Alania Republic,42.79336110000001,44.6324493
Northern Ireland,United Kingdom,2020-07-31,5938,556,0,Northern Ireland,54.7877,-6.4923
Northern Mariana Islands,US,2020-07-31,42,2,0,Northern Mariana Islands,15.0979,145.6739
Northern Territory,Australia,2020-07-31,31,0,30,Northern Territory,-12.4634,130.8456
Northwest Territories,Canada,2020-07-31,5,0,5,Northwest Territories,64.8255,-124.8457
Nova Scotia,Canada,2020-07-31,1067,64,1003,Nova Scotia,44.682,-63.7443
Novgorod Oblast,Russia,2020-07-31,3729,71,2482,Novgorod Oblast,58.2843833,32.5169757
Novosibirsk Oblast,Russia,2020-07-31,9241,223,7425,Novosibirsk Oblast,54.9720169,79.48139240000002
Nuble,Chile,2020-07-31,3504,61,3180,Nuble,-36.7226,-71.7622
Nuevo Leon,Mexico,2020-07-31,16441,1028,12340,Nuevo Leon,25.5922,-99.9962
OHiggins,Chile,2020-07-31,10519,228,9426,OHiggins,-34.5755,-71.0022
Oaxaca,Mexico,2020-07-31,10336,916,8472,Oaxaca,17.0732,-96.7266
Odessa Oblast,Ukraine,2020-07-31,3150,44,1278,Odessa Oblast,46.4846,30.7326
Odisha,India,2020-07-31,30378,169,19746,Odisha,20.505428,84.418059
Oita,Japan,2020-07-31,64,1,59,Oita,33.200697,131.43323999999998
Okayama,Japan,2020-07-31,76,0,39,Okayama,34.89246,133.826252
Okinawa,Japan,2020-07-31,327,7,145,Okinawa,25.768923,126.668016
Omsk Oblast,Russia,2020-07-31,6643,68,4176,Omsk Oblast,56.09352629999999,73.5099936
Ontario,Canada,2020-07-31,40953,2816,36388,Ontario,51.2538,-85.3232
Orebro,Sweden,2020-07-31,2491,171,0,Orebro,59.535,15.0066
Orel Oblast,Russia,2020-07-31,5614,89,4295,Orel Oblast,52.96854329999999,36.0692477
Orenburg Oblast,Russia,2020-07-31,6809,46,5273,Orenburg Oblast,52.02692620000001,54.7276647
Osaka,Japan,2020-07-31,3841,89,2477,Osaka,34.620965000000005,135.507481
Ostergotland,Sweden,2020-07-31,3506,260,0,Ostergotland,58.3454,15.5198
Overijssel,Netherlands,2020-07-31,3174,311,0,Overijssel,52.444557999999994,6.441722
P.A. Bolzano,Italy,2020-07-31,2702,292,2318,P.A. Bolzano,46.49933453,11.35662422
P.A. Trento,Italy,2020-07-31,4973,405,4467,P.A. Trento,46.06893511,11.12123097
Pais Vasco,Spain,2020-07-31,15938,1565,16160,Pais Vasco,42.9896,-2.6189
Para,Brazil,2020-07-31,153350,5699,139599,Para,-1.9981,-54.9306
Paraiba,Brazil,2020-07-31,81108,1785,33636,Paraiba,-7.24,-36.782
Parana,Brazil,2020-07-31,73488,1861,36660,Parana,-25.2521,-52.0215
Pasco,Peru,2020-07-31,1826,43,0,Pasco,-10.39655,-75.307635
Penza Oblast,Russia,2020-07-31,6452,81,5506,Penza Oblast,53.1655415,44.78791810000001
Perm Krai,Russia,2020-07-31,5794,150,4226,Perm Krai,58.5951603,56.3159546
Pernambuco,Brazil,2020-07-31,93373,6526,68401,Pernambuco,-8.8137,-36.9541
Piaui,Brazil,2020-07-31,50198,1304,48094,Piaui,-7.7183,-42.7289
Piemonte,Italy,2020-07-31,31646,4128,26728,Piemonte,45.0732745,7.680687483
Piura,Peru,2020-07-31,20802,1251,0,Piura,-5.133361,-80.335861
Poltava Oblast,Ukraine,2020-07-31,431,15,326,Poltava Oblast,49.5883,34.5514
Port Quarantine,Japan,2020-07-31,590,1,236,Port Quarantine,,
Primorsky Krai,Russia,2020-07-31,6712,79,5169,Primorsky Krai,45.0819456,134.726645
Prince Edward Island,Canada,2020-07-31,36,0,36,Prince Edward Island,46.5107,-63.4168
Pskov Oblast,Russia,2020-07-31,3686,53,2529,Pskov Oblast,57.5358729,28.8586826
